Station: Magadino-Cadenazzo
Rural, < 1000 m
Hourly means, PREC: Hourly sums
MEZ/CET
Source: NABEL/MeteoSchweiz
Date/time;O3 [ug/m3];NO2 [ug/m3];SO2 [ug/m3];PM10 [ug/m3];PM2.5 [ug/m3];EC [ug/m3];NOX [ug/m3 eq. NO2];TEMP [C];PREC [mm];RAD [W/m2]
09.07.2022 23:00;55.3;7.0;0.3;8.1;3.7;0.1;7.2;18.1;0.0;0.0
10.07.2022 00:00;41.7;7.6;0.2;7.1;3.6;0.1;8.0;16.6;0.0;0.0
10.07.2022 01:00;35.2;8.4;0.2;8.1;3.8;0.1;8.6;15.7;0.0;0.0
10.07.2022 02:00;28.1;9.2;0.2;7.4;3.7;0.1;9.7;14.9;0.0;0.0
10.07.2022 03:00;20.2;10.5;0.2;7.2;3.5;0.1;10.9;14.7;0.0;0.0
10.07.2022 04:00;21.6;8.6;0.2;7.1;3.8;0.1;9.0;14.1;0.0;0.0
10.07.2022 05:00;22.5;7.8;0.2;7.2;4.1;0.1;8.4;13.5;0.0;1.8
10.07.2022 06:00;19.8;7.8;0.2;7.2;4.3;0.1;9.7;13.9;0.0;58.2
10.07.2022 07:00;24.0;8.7;0.5;7.8;4.3;0.1;13.1;17.1;0.0;216.2
10.07.2022 08:00;43.8;7.4;0.5;6.9;3.2;0.1;10.5;20.1;0.0;396.3
10.07.2022 09:00;63.0;3.1;0.6;5.6;2.6;0.1;4.2;22.3;0.0;575.8
10.07.2022 10:00;70.5;3.2;0.6;5.5;2.8;0.1;3.8;24.0;0.0;725.0
10.07.2022 11:00;79.3;2.3;0.6;7.6;3.1;0.1;2.8;25.7;0.0;840.7
10.07.2022 12:00;84.0;1.6;0.5;7.8;3.1;0.1;1.9;26.8;0.0;912.8
10.07.2022 13:00;90.1;1.4;0.5;7.6;2.8;0.1;1.7;28.0;0.0;937.3
10.07.2022 14:00;95.1;1.3;0.4;7.0;2.7;0.1;1.5;29.1;0.0;918.0
10.07.2022 15:00;97.0;1.5;0.4;6.6;2.8;0.1;1.6;29.7;0.0;848.7
10.07.2022 16:00;96.1;1.4;0.3;6.1;2.6;0.1;1.9;30.1;0.0;728.7
10.07.2022 17:00;97.9;1.4;0.3;5.9;2.5;0.1;1.4;30.1;0.0;579.7
10.07.2022 18:00;95.8;1.6;0.3;6.3;2.7;0.1;1.8;29.8;0.0;393.8
10.07.2022 19:00;86.0;2.3;0.3;8.8;3.1;0.1;2.3;28.6;0.0;223.3
10.07.2022 20:00;80.7;2.1;0.2;6.7;2.4;0.0;2.4;27.5;0.0;50.2
10.07.2022 21:00;80.0;2.8;0.2;7.9;2.4;0.1;3.2;26.8;0.0;1.2
10.07.2022 22:00;85.4;1.8;0.1;9.4;2.8;0.1;1.9;26.4;0.0;0.0
10.07.2022 23:00;83.8;3.1;0.2;7.5;3.0;0.1;2.8;25.8;0.0;0.0
11.07.2022 00:00;82.0;2.8;0.3;10.0;3.4;0.1;2.9;24.8;0.0;0.0
11.07.2022 01:00;79.3;2.7;0.3;6.6;3.4;0.1;3.0;23.3;0.0;0.0
11.07.2022 02:00;77.8;2.3;0.3;5.5;3.4;0.1;2.5;22.6;0.0;0.0
11.07.2022 03:00;71.0;2.8;0.3;5.3;3.6;0.1;3.0;20.6;0.0;0.0
11.07.2022 04:00;64.0;3.0;0.5;5.1;3.6;0.1;3.1;18.9;0.0;0.0
11.07.2022 05:00;51.2;3.7;0.4;5.8;3.6;0.1;4.0;15.6;0.0;1.8
11.07.2022 06:00;40.9;5.9;0.4;9.4;4.1;0.1;6.3;15.7;0.0;57.3
11.07.2022 07:00;37.1;9.1;0.4;18.3;5.4;0.2;11.9;18.7;0.0;215.5
11.07.2022 08:00;54.9;11.2;0.5;12.9;5.2;0.2;14.7;21.3;0.0;392.3
11.07.2022 09:00;69.6;5.4;0.7;8.3;4.5;0.1;6.8;22.9;0.0;566.5
11.07.2022 10:00;79.3;5.9;0.7;11.6;5.3;0.4;8.2;24.3;0.0;718.3
11.07.2022 11:00;88.3;4.2;0.5;10.5;4.8;0.2;4.9;26.3;0.0;833.3
11.07.2022 12:00;99.3;2.4;0.5;9.0;4.3;0.1;2.6;27.1;0.0;903.5
11.07.2022 13:00;110.2;1.9;0.6;9.1;4.2;0.1;2.1;27.9;0.0;930.2
11.07.2022 14:00;113.9;2.2;0.5;9.4;4.4;0.1;2.6;28.7;0.0;908.5
11.07.2022 15:00;126.3;2.6;0.5;10.4;5.0;0.1;3.1;29.3;0.0;829.8
11.07.2022 16:00;138.5;3.4;0.6;12.5;5.5;0.2;3.7;29.5;0.0;700.7
11.07.2022 17:00;137.9;3.7;0.6;16.0;5.7;0.2;3.9;29.6;0.0;529.7
11.07.2022 18:00;133.4;3.4;0.5;14.4;5.4;0.2;3.5;28.6;0.0;291.2
11.07.2022 19:00;101.4;4.5;0.4;13.5;5.6;0.2;4.9;26.4;0.0;80.5
11.07.2022 20:00;82.0;6.2;0.4;12.7;5.8;0.2;6.2;24.4;0.0;26.2
11.07.2022 21:00;80.5;7.0;0.3;12.8;6.1;0.2;7.3;23.7;0.0;1.0
11.07.2022 22:00;98.2;6.4;0.3;10.9;6.5;0.2;6.7;23.1;0.0;0.0
11.07.2022 23:00;81.1;6.7;0.3;11.4;6.8;0.2;7.1;20.7;0.0;0.0
12.07.2022 00:00;63.8;8.0;0.2;11.4;6.8;0.2;8.4;19.4;0.0;0.0
12.07.2022 01:00;63.3;7.5;0.2;9.0;6.6;0.2;7.8;19.2;0.0;0.0
12.07.2022 02:00;53.2;10.0;0.3;10.9;7.8;0.2;10.2;19.7;0.0;0.0
12.07.2022 03:00;46.7;11.0;0.3;11.5;8.0;0.2;11.6;19.3;0.0;0.0
12.07.2022 04:00;45.1;11.2;0.4;11.5;8.6;0.2;11.8;19.8;0.0;0.0
12.07.2022 05:00;39.9;10.3;0.3;10.5;8.3;0.2;10.7;19.4;0.0;2.5
12.07.2022 06:00;30.9;9.7;0.3;11.7;8.2;0.2;10.7;19.5;0.0;28.8
12.07.2022 07:00;38.7;14.8;0.6;14.1;8.4;0.4;16.1;20.9;0.0;61.3
12.07.2022 08:00;52.1;15.9;1.4;25.3;10.2;0.4;17.9;22.0;0.0;176.8
12.07.2022 09:00;68.8;10.7;2.8;20.2;9.5;0.3;13.1;23.2;0.0;394.3
12.07.2022 10:00;91.3;4.9;1.1;15.8;8.1;0.2;6.0;25.0;0.0;590.0
12.07.2022 11:00;104.7;3.8;0.6;12.8;6.6;0.1;4.4;26.2;0.0;808.5
12.07.2022 12:00;113.2;2.8;0.5;11.9;6.2;0.1;3.1;27.0;0.0;886.7
12.07.2022 13:00;;;;11.8;6.5;0.1;;27.9;0.0;937.0
12.07.2022 14:00;;;;13.3;7.2;0.2;;28.4;0.0;900.2
12.07.2022 15:00;140.9;3.9;0.6;13.2;7.9;0.2;4.3;28.8;0.0;823.5
12.07.2022 16:00;142.3;3.9;0.6;15.9;7.9;0.3;4.2;29.2;0.0;702.5
12.07.2022 17:00;139.5;3.2;0.5;19.7;8.4;0.2;3.4;29.2;0.0;551.5
12.07.2022 18:00;136.4;2.7;0.5;14.5;8.4;0.2;3.0;29.2;0.0;377.8
12.07.2022 19:00;120.6;4.7;0.5;15.0;8.3;0.3;5.3;28.4;0.0;201.7
12.07.2022 20:00;84.3;10.3;0.4;36.0;10.5;0.4;12.4;24.8;0.0;48.7
12.07.2022 21:00;72.5;9.9;0.3;16.8;9.3;0.3;10.2;22.0;0.0;1.7
12.07.2022 22:00;72.1;7.0;0.2;12.6;8.5;0.3;7.2;21.1;0.0;0.0
12.07.2022 23:00;65.9;7.9;0.3;10.9;8.2;0.3;8.2;19.1;0.0;0.0
13.07.2022 00:00;54.1;8.9;0.3;10.1;7.5;0.3;9.0;18.2;0.0;0.0
13.07.2022 01:00;53.5;7.7;0.3;9.7;7.2;0.3;8.0;17.2;0.0;0.0
13.07.2022 02:00;41.1;7.7;0.2;9.0;6.9;0.3;8.2;16.0;0.0;0.0
13.07.2022 03:00;45.0;7.1;0.3;7.7;5.9;0.2;7.2;15.3;0.0;0.0
13.07.2022 04:00;36.8;7.8;0.3;7.9;5.4;0.2;7.8;14.4;0.0;0.0
13.07.2022 05:00;27.4;10.8;0.3;8.4;4.9;0.2;10.9;14.9;0.0;1.8
13.07.2022 06:00;32.7;12.9;0.5;8.5;4.2;0.2;13.8;16.1;0.0;37.3
13.07.2022 07:00;48.0;13.0;4.3;24.0;4.8;0.3;14.5;18.6;0.0;140.0
13.07.2022 08:00;53.0;15.7;9.2;72.5;9.4;0.4;18.8;20.0;0.0;217.5
13.07.2022 09:00;60.2;14.4;9.4;17.7;4.5;0.3;18.5;21.8;0.0;466.2
13.07.2022 10:00;76.0;10.7;4.5;12.2;4.0;0.2;14.0;23.7;0.0;691.8
13.07.2022 11:00;90.1;5.9;2.9;13.7;4.4;0.2;7.3;25.6;0.0;808.3
13.07.2022 12:00;110.6;2.3;1.3;13.8;5.4;0.2;2.7;27.0;0.0;880.5
13.07.2022 13:00;115.6;2.1;0.9;10.8;6.1;0.2;2.7;27.8;0.0;912.0
13.07.2022 14:00;122.3;2.1;0.7;13.5;7.4;0.2;2.7;28.6;0.0;896.7
13.07.2022 15:00;127.9;2.2;0.5;15.7;8.6;0.2;2.5;29.1;0.0;822.2
13.07.2022 16:00;128.6;2.7;0.5;13.7;8.7;0.2;2.9;29.5;0.0;695.0
13.07.2022 17:00;132.6;2.9;0.4;15.1;9.1;0.2;3.3;29.5;0.0;545.0
13.07.2022 18:00;136.6;3.2;0.5;15.8;9.4;0.2;3.4;29.4;0.0;364.0
13.07.2022 19:00;126.7;3.2;0.4;13.7;9.2;0.2;3.4;28.6;0.0;191.2
13.07.2022 20:00;103.6;4.3;0.3;16.4;9.7;0.3;4.4;25.5;0.0;43.2
13.07.2022 21:00;82.7;7.4;0.3;14.2;9.7;0.2;7.4;23.0;0.0;1.2
13.07.2022 22:00;75.2;6.8;0.3;12.7;9.6;0.2;7.1;21.1;0.0;0.0
13.07.2022 23:00;76.5;7.3;0.2;13.5;9.9;0.3;7.9;20.5;0.0;0.0
14.07.2022 00:00;64.7;9.8;0.3;14.2;10.6;0.3;10.0;19.9;0.0;0.0
14.07.2022 01:00;44.9;13.0;0.3;13.7;11.2;0.3;13.5;19.2;0.0;0.0
14.07.2022 02:00;51.8;10.2;0.3;13.1;11.1;0.3;10.8;19.5;0.0;0.0
14.07.2022 03:00;42.5;10.8;0.3;12.3;11.0;0.3;11.4;19.5;0.0;0.0
14.07.2022 04:00;36.4;10.4;0.3;12.7;11.3;0.3;10.9;19.3;0.0;0.0
14.07.2022 05:00;38.1;11.6;0.3;12.9;11.4;0.4;12.2;19.2;0.0;0.7
14.07.2022 06:00;32.6;12.0;0.2;14.7;11.7;0.4;13.1;19.4;0.0;28.7
14.07.2022 07:00;30.8;17.5;0.4;17.6;12.7;0.5;21.1;20.9;0.0;91.5
14.07.2022 08:00;27.1;24.6;0.7;25.0;15.7;0.7;29.7;21.9;0.0;88.8
14.07.2022 09:00;22.0;18.7;0.6;22.1;14.1;0.7;26.1;22.2;0.0;87.3
14.07.2022 10:00;54.7;22.1;2.3;34.1;17.0;0.7;30.5;24.1;0.0;544.2
14.07.2022 11:00;95.1;7.0;2.7;18.1;13.9;0.4;8.3;26.7;0.0;802.2
14.07.2022 12:00;104.2;4.0;1.5;17.1;13.4;0.4;4.2;28.2;0.0;872.2
14.07.2022 13:00;120.9;4.0;0.7;17.3;12.7;0.3;4.4;28.9;0.0;901.2
14.07.2022 14:00;133.4;3.9;0.7;30.2;15.8;0.4;4.4;30.5;0.0;880.2
14.07.2022 15:00;137.3;3.8;0.6;18.5;13.2;0.4;4.2;31.0;0.0;806.7
14.07.2022 16:00;145.0;3.7;0.6;18.9;13.4;0.4;4.0;31.4;0.0;687.7
14.07.2022 17:00;154.4;4.9;0.6;43.3;16.4;0.4;5.2;31.3;0.0;529.0
14.07.2022 18:00;150.2;4.5;0.6;25.1;14.2;0.3;4.4;30.6;0.0;298.2
14.07.2022 19:00;118.2;6.3;0.5;21.1;14.0;0.4;6.4;28.5;0.0;68.7
14.07.2022 20:00;104.2;7.3;0.4;29.0;15.3;0.3;7.4;26.7;0.0;24.8
14.07.2022 21:00;97.2;6.4;0.3;18.0;13.9;0.3;7.0;25.1;0.0;0.8
14.07.2022 22:00;74.5;8.0;0.2;16.1;13.4;0.3;8.6;22.9;0.0;0.0
14.07.2022 23:00;67.2;9.0;0.2;15.7;13.3;0.4;9.8;21.9;0.0;0.0
15.07.2022 00:00;56.1;10.3;0.2;15.8;13.9;0.4;10.8;21.1;0.0;0.0
15.07.2022 01:00;45.4;12.0;0.5;16.4;14.2;0.4;12.7;20.1;0.0;0.0
15.07.2022 02:00;51.5;10.1;0.6;15.2;13.7;0.4;10.8;19.7;0.0;0.0
15.07.2022 03:00;41.6;11.9;0.6;16.0;14.2;0.4;12.8;19.2;0.0;0.0
15.07.2022 04:00;35.1;12.6;0.4;16.5;14.7;0.4;13.5;18.8;0.0;0.0
15.07.2022 05:00;33.4;12.1;0.3;16.3;14.7;0.4;12.7;18.1;0.0;1.2
15.07.2022 06:00;34.2;12.4;0.4;16.7;14.9;0.4;13.9;18.6;0.0;48.3
15.07.2022 07:00;41.9;13.5;1.2;23.3;15.3;0.6;17.0;21.3;0.0;198.3
15.07.2022 08:00;71.9;11.5;4.5;21.8;14.0;0.5;14.0;24.0;0.0;375.0
15.07.2022 09:00;88.2;8.0;3.8;23.7;14.6;0.5;9.7;25.7;0.0;550.3
15.07.2022 10:00;107.2;4.8;2.4;18.3;13.6;0.4;5.7;27.5;0.0;703.0
15.07.2022 11:00;118.0;4.2;1.7;19.7;13.2;0.4;4.5;29.1;0.0;818.8
15.07.2022 12:00;130.1;4.9;1.4;18.9;12.7;0.4;5.0;30.7;0.0;886.3
15.07.2022 13:00;128.7;4.4;1.1;18.0;11.2;0.3;4.8;32.1;0.0;913.8
15.07.2022 14:00;127.8;3.6;0.7;38.4;11.4;0.3;4.3;33.0;0.0;901.7
15.07.2022 15:00;131.2;3.0;0.6;16.5;9.7;0.3;3.4;33.5;0.0;829.8
15.07.2022 16:00;141.7;2.7;0.6;17.9;9.8;0.3;3.1;34.2;0.0;702.7
15.07.2022 17:00;151.4;3.7;0.6;18.8;10.5;0.3;4.1;34.2;0.0;549.3
15.07.2022 18:00;131.1;5.3;0.5;119.6;20.2;0.3;5.5;33.6;0.0;372.2
15.07.2022 19:00;107.6;4.2;0.4;37.3;11.4;0.3;4.4;31.3;0.0;195.0
15.07.2022 20:00;94.0;6.0;0.4;15.9;8.9;0.3;6.4;27.1;0.0;40.0
15.07.2022 21:00;69.9;8.7;0.3;19.0;10.2;0.4;8.9;24.5;0.0;1.2
15.07.2022 22:00;64.2;9.8;0.3;15.2;9.4;0.4;10.0;22.8;0.0;0.0
15.07.2022 23:00;53.5;12.9;0.3;12.3;9.5;0.4;13.3;22.1;0.0;0.0
16.07.2022 00:00;58.4;10.7;0.4;11.2;9.6;0.4;11.1;20.8;0.0;0.0
16.07.2022 01:00;51.3;10.0;0.4;11.3;9.8;0.4;10.4;20.2;0.0;0.0
16.07.2022 02:00;47.5;9.8;0.4;11.9;9.8;0.3;10.3;19.6;0.0;0.0
16.07.2022 03:00;43.7;11.4;0.3;12.3;10.0;0.3;11.8;18.9;0.0;0.0
16.07.2022 04:00;37.6;12.0;0.3;11.8;10.0;0.3;12.4;18.7;0.0;0.0
16.07.2022 05:00;31.5;14.1;0.3;12.1;10.4;0.3;14.7;17.7;0.0;1.3
16.07.2022 06:00;24.2;15.0;0.3;15.1;10.6;0.3;17.2;18.1;0.0;46.0
16.07.2022 07:00;37.2;13.6;0.4;16.8;10.4;0.4;17.0;21.1;0.0;181.7
16.07.2022 08:00;68.1;9.4;0.9;14.8;9.6;0.3;11.3;23.8;0.0;357.8
16.07.2022 09:00;80.1;7.5;0.8;13.9;9.9;0.4;8.9;25.1;0.0;530.2
16.07.2022 10:00;96.6;6.6;0.8;15.3;10.8;0.3;7.6;27.2;0.0;682.8
16.07.2022 11:00;113.7;4.5;0.8;34.6;13.4;0.3;4.8;28.8;0.0;797.7
16.07.2022 12:00;126.2;4.2;1.0;16.9;11.5;0.3;4.7;29.7;0.0;865.3
16.07.2022 13:00;144.0;4.1;1.1;14.6;11.6;0.4;4.6;30.7;0.0;897.7
16.07.2022 14:00;152.1;10.6;1.1;45.5;15.0;0.4;12.4;31.4;0.0;882.2
16.07.2022 15:00;157.3;3.8;1.0;30.2;13.2;0.4;4.3;31.8;0.0;801.0
16.07.2022 16:00;168.7;3.9;0.9;15.7;11.8;0.4;4.1;31.9;0.0;673.2
16.07.2022 17:00;167.4;3.8;0.9;18.4;11.9;0.4;4.1;32.0;0.0;519.7
16.07.2022 18:00;155.1;3.0;0.8;18.2;11.5;0.4;3.1;31.8;0.0;338.7
16.07.2022 19:00;129.1;4.1;0.6;18.6;11.8;0.4;4.2;30.0;0.0;151.0
16.07.2022 20:00;99.5;7.2;0.5;30.7;13.5;0.3;7.4;26.2;0.0;30.8
16.07.2022 21:00;78.3;9.9;0.4;17.9;12.2;0.4;10.5;23.9;0.0;1.3
16.07.2022 22:00;72.1;10.8;0.3;15.6;12.0;0.4;11.4;22.7;0.0;0.0
16.07.2022 23:00;67.1;10.4;0.3;15.1;12.5;0.5;10.8;21.9;0.0;0.0
17.07.2022 00:00;66.3;8.9;0.3;14.3;12.4;0.5;9.4;20.9;0.0;0.0
17.07.2022 01:00;64.2;8.3;0.3;13.9;12.2;0.4;8.6;20.2;0.0;0.0
17.07.2022 02:00;65.3;7.6;0.4;13.0;11.4;0.3;7.8;20.0;0.0;0.0
17.07.2022 03:00;63.8;7.2;0.4;11.7;10.6;0.3;7.3;20.1;0.0;0.0
17.07.2022 04:00;59.3;7.3;0.4;12.2;10.2;0.3;7.5;18.6;0.0;0.0
17.07.2022 05:00;52.5;7.4;0.3;12.4;10.3;0.3;7.5;17.7;0.0;1.2
17.07.2022 06:00;46.0;7.9;0.3;12.1;10.1;0.3;8.4;17.9;0.0;43.5
17.07.2022 07:00;47.2;8.6;0.4;14.5;10.3;0.3;10.2;20.9;0.0;182.5
17.07.2022 08:00;67.4;8.7;0.7;12.9;9.3;0.3;10.1;23.6;0.0;248.5
17.07.2022 09:00;71.7;6.4;0.8;11.5;8.9;0.3;7.4;24.1;0.0;250.3
17.07.2022 10:00;85.7;6.5;1.1;12.5;9.3;0.3;7.5;26.0;0.0;516.8
17.07.2022 11:00;98.0;3.3;0.9;14.1;9.5;0.2;3.8;27.7;0.0;740.7
17.07.2022 12:00;117.0;2.9;0.8;14.0;10.6;0.3;3.4;29.1;0.0;848.0
17.07.2022 13:00;141.0;3.2;1.0;16.3;12.5;0.3;3.6;30.2;0.0;881.7
17.07.2022 14:00;153.4;2.8;1.0;18.9;14.2;0.4;3.0;30.9;0.0;868.7
17.07.2022 15:00;155.6;2.7;0.8;18.9;14.0;0.4;3.2;31.9;0.0;797.8
17.07.2022 16:00;155.2;3.3;0.7;18.6;14.3;0.3;3.6;32.0;0.0;670.2
17.07.2022 17:00;161.2;3.4;0.8;19.1;14.8;0.4;3.5;31.8;0.0;516.0
17.07.2022 18:00;157.2;3.0;0.7;18.3;14.4;0.4;3.0;31.3;0.0;333.5
17.07.2022 19:00;133.1;3.7;0.5;18.6;14.7;0.4;4.2;30.3;0.0;168.3
17.07.2022 20:00;118.8;4.3;0.4;20.7;15.0;0.4;4.6;27.3;0.0;37.2
17.07.2022 21:00;90.1;7.8;0.3;23.0;15.5;0.4;8.1;24.7;0.0;0.8
17.07.2022 22:00;82.1;7.6;0.3;18.1;14.8;0.4;7.9;23.4;0.0;0.0
17.07.2022 23:00;75.0;8.0;0.3;15.6;14.2;0.4;8.8;22.3;0.0;0.0
18.07.2022 00:00;70.8;9.9;0.3;15.8;14.8;0.4;10.3;21.4;0.0;0.0
18.07.2022 01:00;60.8;11.8;0.2;15.4;15.2;0.5;12.4;20.9;0.0;0.0
18.07.2022 02:00;45.2;12.0;0.2;15.8;15.3;0.4;12.7;20.3;0.0;0.0
18.07.2022 03:00;47.6;10.8;0.2;15.8;15.3;0.4;11.3;20.2;0.0;0.0
18.07.2022 04:00;41.0;12.0;0.2;16.4;16.1;0.5;12.6;20.9;0.0;0.0
18.07.2022 05:00;33.7;13.9;0.3;17.2;16.7;0.4;14.8;21.4;0.0;0.7
18.07.2022 06:00;41.0;14.9;0.5;18.2;16.8;0.5;15.8;21.8;0.0;19.0
18.07.2022 07:00;49.4;17.1;1.1;22.9;17.3;0.6;18.5;22.6;0.0;66.3
18.07.2022 08:00;65.4;15.6;2.4;30.8;17.4;0.6;18.6;24.6;0.0;328.2
18.07.2022 09:00;85.9;10.9;2.3;24.0;16.0;0.6;13.4;26.0;0.0;505.7
18.07.2022 10:00;108.6;6.4;1.7;23.3;17.6;0.6;7.7;27.4;0.0;670.5
18.07.2022 11:00;124.1;4.9;1.2;23.6;17.1;0.5;5.6;29.2;0.0;785.2
18.07.2022 12:00;132.2;3.8;1.0;19.7;15.3;0.4;4.2;30.2;0.0;853.2
18.07.2022 13:00;133.8;2.7;0.9;20.2;15.2;0.4;3.3;31.0;0.0;881.7
18.07.2022 14:00;136.7;3.1;0.8;18.9;15.7;0.4;3.3;31.7;0.0;863.8
18.07.2022 15:00;140.1;3.1;0.7;19.7;16.1;0.4;3.5;32.2;0.0;792.7
18.07.2022 16:00;151.8;3.6;0.8;21.0;16.8;0.5;3.8;32.4;0.0;667.5
18.07.2022 17:00;160.3;4.8;0.8;22.4;17.5;0.5;4.8;32.4;0.0;514.8
18.07.2022 18:00;152.8;4.1;0.7;23.2;17.4;0.4;4.1;31.8;0.0;342.5
18.07.2022 19:00;135.2;5.6;0.6;29.6;18.2;0.4;5.6;30.9;0.0;168.0
18.07.2022 20:00;117.9;8.9;0.5;23.9;18.3;0.5;9.3;27.8;0.0;32.5
18.07.2022 21:00;124.0;6.6;0.4;21.3;17.4;0.5;7.0;25.8;0.0;0.8
18.07.2022 22:00;150.6;7.0;0.7;22.5;18.1;0.5;7.3;25.7;0.0;0.0
18.07.2022 23:00;152.5;6.5;0.8;21.1;17.5;0.6;6.6;25.8;0.0;0.0
19.07.2022 00:00;119.9;9.3;0.6;21.7;17.7;0.6;9.5;24.2;0.0;0.0
19.07.2022 01:00;100.5;9.0;0.4;19.5;17.4;0.6;9.3;22.2;0.0;0.0
19.07.2022 02:00;90.2;9.4;0.4;18.1;17.1;0.5;10.1;22.1;0.0;0.0
19.07.2022 03:00;75.8;11.2;0.3;19.5;18.1;0.6;12.0;21.6;0.0;0.0
19.07.2022 04:00;71.8;11.4;0.4;19.5;18.4;0.6;11.6;21.6;0.0;0.0
19.07.2022 05:00;58.9;12.5;0.3;20.4;19.2;0.6;13.4;20.6;0.0;0.8
19.07.2022 06:00;35.5;18.4;0.2;22.7;19.5;0.7;20.0;21.3;0.0;22.5
19.07.2022 07:00;36.7;15.4;0.3;27.8;19.7;0.6;17.8;22.6;0.0;75.8
19.07.2022 08:00;60.1;17.9;0.4;29.4;21.7;0.8;20.3;24.4;0.0;205.8
19.07.2022 09:00;108.4;12.4;0.8;32.6;22.4;0.7;14.0;26.8;0.0;511.5
19.07.2022 10:00;134.1;8.2;0.8;27.4;20.4;0.6;9.0;28.2;0.0;653.5
19.07.2022 11:00;143.2;4.9;0.8;24.1;17.2;0.5;5.3;29.5;0.0;772.7
19.07.2022 12:00;150.5;4.0;0.8;20.5;14.7;0.4;4.2;30.6;0.0;845.0
19.07.2022 13:00;153.3;2.9;0.8;19.0;14.3;0.4;3.2;31.3;0.0;876.3
19.07.2022 14:00;159.2;2.9;0.7;20.3;15.2;0.4;3.1;31.8;0.0;866.3
19.07.2022 15:00;163.5;3.1;0.6;21.3;15.7;0.4;3.1;32.4;0.0;793.5
19.07.2022 16:00;163.5;3.2;0.6;20.3;15.4;0.4;3.4;32.5;0.0;666.3
19.07.2022 17:00;166.2;3.7;0.5;21.9;16.1;0.5;4.3;32.5;0.0;514.7
19.07.2022 18:00;165.9;4.0;0.5;22.3;16.2;0.5;4.2;32.2;0.0;341.3
19.07.2022 19:00;151.6;4.5;0.5;22.5;16.8;0.5;4.8;30.9;0.0;167.2
19.07.2022 20:00;130.5;6.8;0.4;25.1;18.0;0.6;7.1;27.4;0.0;30.7
19.07.2022 21:00;109.4;7.6;0.3;22.0;17.6;0.5;8.2;24.9;0.0;0.7
19.07.2022 22:00;107.3;12.7;0.3;23.1;18.2;0.9;13.1;23.2;0.0;0.0
19.07.2022 23:00;93.9;13.2;0.3;21.1;18.8;0.9;13.6;23.0;0.0;0.0
20.07.2022 00:00;85.2;12.8;0.3;24.4;19.8;0.8;13.3;22.2;0.0;0.0
20.07.2022 01:00;63.6;20.7;0.3;23.2;20.1;1.3;22.1;21.3;0.0;0.0
20.07.2022 02:00;68.9;12.4;0.2;21.0;19.9;0.7;13.0;20.7;0.0;0.0
20.07.2022 03:00;83.1;9.5;0.3;19.2;18.5;0.6;9.7;20.1;0.0;0.0
20.07.2022 04:00;72.7;10.7;0.3;18.7;18.7;0.6;11.4;19.6;0.0;0.0
20.07.2022 05:00;58.3;12.3;0.2;19.3;18.8;0.6;12.9;19.8;0.0;0.7
20.07.2022 06:00;57.1;18.9;0.2;20.5;19.5;0.8;19.9;19.6;0.0;25.2
20.07.2022 07:00;57.4;15.7;0.3;20.8;19.6;0.7;17.3;21.8;0.0;155.3
20.07.2022 08:00;86.9;22.7;0.9;34.1;23.5;0.9;25.8;24.9;0.0;312.8
20.07.2022 09:00;107.4;18.2;1.7;34.4;23.9;0.8;20.9;26.4;0.0;480.2
20.07.2022 10:00;134.2;11.4;1.8;30.3;23.7;0.8;12.6;28.0;0.0;636.0
20.07.2022 11:00;152.9;8.3;1.5;31.7;23.2;0.7;9.0;29.8;0.0;752.5
20.07.2022 12:00;162.7;5.2;1.3;23.9;19.5;0.5;6.0;30.9;0.0;827.3
20.07.2022 13:00;156.4;3.7;1.1;22.2;14.9;0.4;3.9;31.8;0.0;867.3
20.07.2022 14:00;160.1;3.4;0.9;19.9;13.3;0.4;3.9;32.4;0.0;858.3
20.07.2022 15:00;171.8;3.7;0.8;21.8;15.0;0.5;4.0;33.1;0.0;786.8
20.07.2022 16:00;172.6;3.8;0.7;20.6;15.0;0.4;4.1;33.1;0.0;666.0
20.07.2022 17:00;170.6;5.3;0.7;22.2;14.5;0.5;5.8;33.4;0.0;511.3
20.07.2022 18:00;177.4;4.6;0.6;23.8;15.6;0.4;4.9;32.9;0.0;329.2
20.07.2022 19:00;146.6;9.3;0.6;28.2;16.8;0.5;9.9;29.9;0.0;88.3
20.07.2022 20:00;142.4;8.5;0.6;40.5;19.3;0.6;8.5;27.1;0.0;14.7
20.07.2022 21:00;108.5;12.8;0.4;29.9;17.8;0.6;13.1;24.9;0.0;0.2
20.07.2022 22:00;94.2;15.8;0.4;22.6;17.5;0.6;16.5;25.0;0.0;0.0
20.07.2022 23:00;80.3;17.8;0.4;21.6;18.0;0.6;18.3;24.4;0.0;0.0
21.07.2022 00:00;89.6;20.6;0.5;22.3;17.8;0.8;20.9;25.1;0.0;0.0
21.07.2022 01:00;99.0;15.2;0.8;21.4;18.0;0.5;15.8;25.2;0.0;0.0
21.07.2022 02:00;143.4;6.7;1.7;18.1;15.2;0.4;7.2;25.4;0.0;0.0
21.07.2022 03:00;129.1;6.9;2.7;16.3;14.6;0.4;7.3;24.6;0.0;0.0
21.07.2022 04:00;110.2;7.8;3.1;15.2;14.5;0.4;8.1;23.6;0.0;0.0
21.07.2022 05:00;98.7;8.2;4.5;16.0;14.8;0.5;8.8;23.3;0.0;0.3
