Station: Lausanne-César-Roux
Urban, traffic
Hourly means, PREC: Hourly sums
MEZ/CET
Source: NABEL/MeteoSchweiz
Date/time;O3 [ug/m3];NO2 [ug/m3];CO [mg/m3];PM10 [ug/m3];PM2.5 [ug/m3];NOX [ug/m3 eq. NO2];TEMP [C];PREC [mm];RAD [W/m2]
17.03.2022 19:00;53.7;18.8;0.20;36.8;17.0;21.5;14.1;0.0;7.7
17.03.2022 20:00;52.5;15.9;0.20;35.0;17.4;18.7;13.0;0.0;-2.2
17.03.2022 21:00;46.2;14.7;0.30;38.7;21.4;16.4;12.3;0.0;-2.0
17.03.2022 22:00;36.5;16.0;0.30;39.4;25.1;17.6;11.7;0.0;-2.1
17.03.2022 23:00;32.6;15.3;0.30;39.5;26.3;16.6;11.2;0.0;-2.9
18.03.2022 00:00;30.7;14.5;0.30;42.0;26.6;15.7;10.7;0.0;-3.0
18.03.2022 01:00;30.7;14.6;0.30;43.2;29.0;15.3;10.2;0.0;-2.4
18.03.2022 02:00;29.6;15.6;0.30;50.6;33.3;16.3;9.7;0.0;-2.0
18.03.2022 03:00;32.9;14.7;0.30;54.1;37.0;15.3;9.1;0.0;-1.8
18.03.2022 04:00;38.7;13.0;0.30;51.6;35.9;14.1;8.7;0.0;-2.0
18.03.2022 05:00;45.3;10.5;0.20;45.9;31.7;11.2;8.4;0.0;-1.8
18.03.2022 06:00;46.5;10.0;0.20;38.1;28.3;11.7;8.2;0.0;-2.0
18.03.2022 07:00;43.8;11.5;0.20;38.7;28.1;14.5;8.1;0.0;0.4
18.03.2022 08:00;38.9;13.9;0.30;39.5;28.8;18.1;8.0;0.0;48.0
18.03.2022 09:00;36.7;14.4;0.30;35.5;27.3;19.6;8.3;0.0;151.6
18.03.2022 10:00;37.5;13.6;0.30;33.7;26.4;20.4;8.9;0.0;309.9
18.03.2022 11:00;37.5;13.5;0.30;35.0;27.8;20.9;9.7;0.0;478.9
18.03.2022 12:00;38.6;13.1;0.30;40.2;30.0;20.5;10.1;0.0;493.0
18.03.2022 13:00;39.8;12.8;0.30;43.8;33.3;19.7;9.9;0.0;431.9
18.03.2022 14:00;40.5;14.0;0.30;48.0;36.6;21.8;10.1;0.0;483.4
18.03.2022 15:00;42.0;14.8;0.30;48.2;37.4;22.2;9.8;0.0;293.6
18.03.2022 16:00;39.4;13.9;0.30;44.8;35.3;19.9;10.0;0.0;346.1
18.03.2022 17:00;37.5;15.8;0.30;45.1;33.4;23.7;9.9;0.0;228.9
18.03.2022 18:00;40.9;16.8;0.30;45.3;32.6;21.9;9.8;0.0;80.0
18.03.2022 19:00;44.6;18.1;0.30;47.9;35.0;21.7;9.6;0.0;8.2
18.03.2022 20:00;47.3;18.9;0.30;45.7;36.4;22.4;9.5;0.0;-3.0
18.03.2022 21:00;55.8;17.4;0.30;43.2;36.4;19.4;9.5;0.0;-3.3
18.03.2022 22:00;60.3;17.4;0.30;40.2;33.9;19.1;9.3;0.0;-3.2
18.03.2022 23:00;68.7;15.0;0.30;37.9;30.7;16.3;9.1;0.0;-3.0
19.03.2022 00:00;70.2;15.4;0.30;35.7;27.9;17.1;8.7;0.0;-3.8
19.03.2022 01:00;73.8;13.5;0.30;36.4;26.6;14.6;8.3;0.0;-4.0
19.03.2022 02:00;73.1;13.5;0.30;33.4;25.1;14.8;7.8;0.0;-3.9
19.03.2022 03:00;67.5;17.1;0.30;31.4;23.6;19.0;7.4;0.0;-3.9
19.03.2022 04:00;70.7;11.6;0.20;31.0;22.6;12.4;6.8;0.0;-4.0
19.03.2022 05:00;60.6;19.3;0.30;29.8;23.4;22.0;6.6;0.0;-4.2
19.03.2022 06:00;57.3;22.6;0.30;30.2;23.6;29.2;6.3;0.0;-4.9
19.03.2022 07:00;51.1;28.8;0.30;30.8;23.6;35.3;6.2;0.0;-2.0
19.03.2022 08:00;43.0;35.4;0.30;30.4;23.5;46.6;6.1;0.0;47.5
19.03.2022 09:00;56.5;20.9;0.30;29.8;23.3;25.0;6.5;0.0;136.8
19.03.2022 10:00;58.1;17.2;0.30;32.3;24.1;22.5;7.1;0.0;248.4
19.03.2022 11:00;50.5;27.5;0.30;33.9;25.2;44.1;7.6;0.0;305.2
19.03.2022 12:00;51.2;28.7;0.40;33.0;25.5;52.0;8.3;0.0;501.3
19.03.2022 13:00;53.1;32.5;0.40;35.4;26.6;58.8;9.6;0.0;670.1
19.03.2022 14:00;58.2;27.7;0.40;38.2;28.2;52.3;10.0;0.0;668.0
19.03.2022 15:00;59.3;33.3;0.40;39.5;29.3;55.8;10.8;0.0;597.3
19.03.2022 16:00;61.2;33.3;0.40;40.8;29.9;52.5;11.8;0.0;480.4
19.03.2022 17:00;62.5;37.6;0.40;43.3;31.0;58.7;11.8;0.0;317.9
19.03.2022 18:00;61.7;35.4;0.40;43.1;31.6;47.2;11.8;0.0;137.4
19.03.2022 19:00;69.8;23.8;0.30;43.9;31.3;25.9;11.8;0.0;12.1
19.03.2022 20:00;50.3;42.5;0.40;42.8;31.1;48.9;10.8;0.0;-6.6
19.03.2022 21:00;56.1;39.0;0.40;43.5;33.0;44.7;9.9;0.0;-6.1
19.03.2022 22:00;69.0;24.0;0.30;39.9;31.3;27.4;9.0;0.0;-6.2
19.03.2022 23:00;62.5;26.4;0.30;40.2;31.9;29.5;8.2;0.0;-5.9
20.03.2022 00:00;57.6;24.0;0.30;41.6;32.5;27.9;7.4;0.0;-6.0
20.03.2022 01:00;55.8;24.6;0.30;42.7;31.4;28.7;6.8;0.0;-5.7
20.03.2022 02:00;55.6;24.7;0.30;41.9;31.2;27.8;6.8;0.0;-5.1
20.03.2022 03:00;60.1;24.0;0.30;40.0;30.2;27.4;6.1;0.0;-6.0
20.03.2022 04:00;60.3;22.5;0.30;39.8;30.0;25.9;5.8;0.0;-5.6
20.03.2022 05:00;68.4;16.9;0.30;40.9;31.1;18.2;6.2;0.0;-4.9
20.03.2022 06:00;42.1;42.0;0.30;39.7;30.3;56.9;6.5;0.0;-5.6
20.03.2022 07:00;33.8;35.7;0.30;36.9;27.6;39.2;5.6;0.0;-2.5
20.03.2022 08:00;27.6;38.2;0.40;35.3;25.5;47.2;6.2;0.0;39.4
20.03.2022 09:00;43.6;30.4;0.30;37.2;25.8;38.9;8.0;0.0;162.2
20.03.2022 10:00;47.1;33.2;0.40;39.5;27.8;47.9;9.3;0.0;392.1
20.03.2022 11:00;56.5;29.5;0.40;40.8;27.6;47.5;10.5;0.0;550.6
20.03.2022 12:00;77.5;20.7;0.30;35.6;22.8;30.3;11.3;0.0;647.4
20.03.2022 13:00;83.7;19.7;0.30;30.6;20.0;26.7;12.5;0.0;709.0
20.03.2022 14:00;85.5;22.1;0.30;29.0;18.5;31.0;13.7;0.0;696.9
20.03.2022 15:00;84.7;26.5;0.30;26.2;16.7;36.0;13.1;0.0;296.7
20.03.2022 16:00;80.8;30.1;0.30;28.5;18.3;42.6;13.0;0.0;184.5
20.03.2022 17:00;85.1;27.3;0.30;29.1;18.0;38.0;12.9;0.0;142.6
20.03.2022 18:00;68.8;40.2;0.40;30.4;18.9;53.3;12.3;0.0;55.9
20.03.2022 19:00;74.2;32.6;0.30;30.9;20.1;38.5;11.7;0.0;4.3
20.03.2022 20:00;67.0;38.7;0.40;27.5;18.1;45.9;12.1;0.0;-5.9
20.03.2022 21:00;61.2;41.8;0.40;26.5;18.2;49.0;12.0;0.0;-6.1
20.03.2022 22:00;65.4;36.2;0.30;28.8;18.8;42.6;11.4;0.0;-6.3
20.03.2022 23:00;60.8;29.6;0.30;25.9;17.2;33.5;10.8;0.0;-7.5
21.03.2022 00:00;42.8;36.3;0.30;25.2;16.4;38.5;9.5;0.0;-7.9
21.03.2022 01:00;39.9;28.8;0.30;23.9;15.5;31.0;8.7;0.0;-7.6
21.03.2022 02:00;50.1;21.9;0.20;22.0;14.6;24.1;8.3;0.0;-7.0
21.03.2022 03:00;69.6;11.3;0.20;17.0;11.6;11.9;8.1;0.0;-6.8
21.03.2022 04:00;53.3;15.9;0.20;16.4;11.2;17.1;6.6;0.0;-7.8
21.03.2022 05:00;49.4;19.6;0.20;15.3;11.0;20.9;6.6;0.0;-7.0
21.03.2022 06:00;25.9;40.9;0.20;16.3;11.0;53.3;5.5;0.0;-7.3
21.03.2022 07:00;21.8;60.8;0.40;20.7;12.8;82.6;6.3;0.0;-2.0
21.03.2022 08:00;33.0;65.2;0.40;21.2;14.0;103.9;6.9;0.0;38.6
21.03.2022 09:00;49.4;49.0;0.40;24.6;14.6;78.8;7.9;0.0;154.5
21.03.2022 10:00;53.1;37.4;0.30;25.3;15.2;63.3;8.4;0.0;390.0
21.03.2022 11:00;57.4;36.4;0.30;28.8;16.4;64.2;9.3;0.0;556.3
21.03.2022 12:00;65.6;31.0;0.30;27.8;17.0;53.3;10.2;0.0;655.3
21.03.2022 13:00;73.7;30.5;0.30;28.0;17.1;50.0;11.6;0.0;695.5
21.03.2022 14:00;77.7;36.3;0.40;27.4;16.8;60.0;12.4;0.0;680.3
21.03.2022 15:00;76.8;36.0;0.40;34.6;17.6;53.2;13.6;0.0;603.8
21.03.2022 16:00;71.1;47.2;0.40;34.7;18.2;75.1;13.8;0.0;471.8
21.03.2022 17:00;71.0;44.2;0.40;36.4;18.8;59.1;14.3;0.0;358.3
21.03.2022 18:00;66.7;50.6;0.40;33.9;20.0;76.6;13.8;0.0;174.9
21.03.2022 19:00;59.9;50.8;0.40;31.2;20.4;61.3;13.3;0.0;17.9
21.03.2022 20:00;56.7;55.2;0.40;30.9;20.8;65.1;12.4;0.0;-7.3
21.03.2022 21:00;42.7;55.1;0.40;30.1;20.4;60.8;11.6;0.0;-6.7
21.03.2022 22:00;16.5;68.8;0.50;28.1;18.8;79.7;10.4;0.0;-7.0
21.03.2022 23:00;19.7;59.4;0.40;26.4;16.7;69.7;9.6;0.0;-6.9
22.03.2022 00:00;24.0;45.8;0.40;23.4;15.4;52.0;8.5;0.0;-7.0
22.03.2022 01:00;26.3;41.5;0.30;24.8;16.4;45.1;8.1;0.0;-7.0
22.03.2022 02:00;35.9;30.4;0.30;24.8;16.7;32.9;7.7;0.0;-6.9
22.03.2022 03:00;42.3;22.8;0.20;23.7;16.0;24.4;7.1;0.0;-7.0
22.03.2022 04:00;48.5;17.8;0.20;22.6;15.7;19.0;6.5;0.0;-6.9
22.03.2022 05:00;37.5;26.5;0.30;22.7;15.7;30.8;6.1;0.0;-7.2
22.03.2022 06:00;22.2;45.6;0.30;23.3;16.1;59.7;5.9;0.0;-6.8
22.03.2022 07:00;12.4;60.7;0.50;26.6;16.9;91.7;5.8;0.0;-0.8
22.03.2022 08:00;7.7;81.3;0.60;25.9;15.8;175.4;6.3;0.0;37.6
22.03.2022 09:00;53.3;51.7;0.40;21.2;12.4;89.5;7.9;0.0;154.1
22.03.2022 10:00;51.1;48.9;0.30;25.3;13.3;84.3;8.3;0.0;427.8
22.03.2022 11:00;53.0;43.7;0.30;28.4;15.4;73.0;9.4;0.0;595.6
22.03.2022 12:00;73.4;32.8;0.30;30.9;17.7;50.4;10.1;0.0;683.0
22.03.2022 13:00;84.0;30.4;0.30;33.7;20.4;43.1;11.3;0.0;731.9
22.03.2022 14:00;84.7;36.6;0.30;32.3;19.3;52.3;12.3;0.0;716.6
22.03.2022 15:00;80.1;45.9;0.40;34.9;19.4;69.2;13.5;0.0;641.7
22.03.2022 16:00;81.6;45.8;0.30;36.8;20.4;65.8;14.0;0.0;515.4
22.03.2022 17:00;90.3;39.5;0.30;33.0;19.4;49.9;14.7;0.0;351.3
22.03.2022 18:00;82.7;49.3;0.40;31.6;18.9;63.4;14.5;0.0;171.4
22.03.2022 19:00;76.1;47.5;0.40;28.9;17.3;51.7;14.0;0.0;22.9
22.03.2022 20:00;38.0;72.5;0.50;30.0;18.5;76.1;12.7;0.0;-7.1
22.03.2022 21:00;41.0;63.5;0.50;27.8;17.0;70.2;11.4;0.0;-7.1
22.03.2022 22:00;32.8;57.8;0.50;25.1;16.0;64.1;10.1;0.0;-7.2
22.03.2022 23:00;18.8;66.4;0.50;25.2;16.0;79.5;9.4;0.0;-7.1
23.03.2022 00:00;40.9;44.7;0.40;27.6;16.7;49.6;8.4;0.0;-6.4
23.03.2022 01:00;48.5;34.7;0.30;25.0;17.1;36.5;8.1;0.0;-6.5
23.03.2022 02:00;43.2;29.6;0.30;25.5;16.2;31.0;7.1;0.0;-7.8
23.03.2022 03:00;45.9;22.2;0.20;22.1;15.4;23.5;6.9;0.0;-7.8
23.03.2022 04:00;49.3;17.6;0.30;21.6;15.2;18.5;6.2;0.0;-7.9
23.03.2022 05:00;34.9;31.7;0.30;21.3;14.9;35.9;5.7;0.0;-7.6
23.03.2022 06:00;16.5;49.2;0.30;21.2;14.7;69.2;5.2;0.0;-7.2
23.03.2022 07:00;11.4;63.0;0.40;22.7;15.2;88.6;5.0;0.0;-0.9
23.03.2022 08:00;5.0;84.5;0.70;26.9;16.7;183.9;5.8;0.0;41.9
23.03.2022 09:00;27.3;68.6;0.40;34.3;18.6;109.6;7.5;0.0;175.9
23.03.2022 10:00;49.7;51.8;0.30;32.1;16.3;82.6;8.0;0.0;430.2
23.03.2022 11:00;67.2;40.1;0.30;28.4;15.8;59.5;9.2;0.0;588.4
23.03.2022 12:00;82.2;35.2;0.30;28.2;16.0;49.9;10.3;0.0;682.4
23.03.2022 13:00;93.0;32.3;0.30;26.5;16.1;43.9;11.6;0.0;737.6
23.03.2022 14:00;83.0;46.4;0.40;33.5;18.1;72.5;12.7;0.0;725.8
23.03.2022 15:00;89.8;40.2;0.40;34.2;19.5;56.7;13.5;0.0;647.1
23.03.2022 16:00;89.1;44.3;0.40;34.5;20.0;62.9;14.6;0.0;527.1
23.03.2022 17:00;87.6;48.3;0.40;35.5;21.1;69.5;15.0;0.0;366.0
23.03.2022 18:00;76.9;53.4;0.40;34.5;21.3;67.7;15.1;0.0;186.9
23.03.2022 19:00;59.4;64.7;0.40;37.2;23.1;70.3;14.5;0.0;29.8
23.03.2022 20:00;31.0;89.2;0.60;37.1;24.2;99.0;12.9;0.0;-7.8
23.03.2022 21:00;24.3;78.1;0.60;30.8;19.7;90.6;11.6;0.0;-7.1
23.03.2022 22:00;21.8;72.6;0.50;26.6;17.3;87.6;10.7;0.0;-7.4
23.03.2022 23:00;19.1;69.0;0.50;27.2;18.2;80.4;10.1;0.0;-7.2
24.03.2022 00:00;34.7;48.5;0.40;26.7;17.8;53.2;9.4;0.0;-7.3
24.03.2022 01:00;37.2;41.2;0.40;24.7;17.5;44.5;8.7;0.0;-7.2
24.03.2022 02:00;45.8;27.2;0.20;21.5;15.5;28.4;7.9;0.0;-7.7
24.03.2022 03:00;46.9;24.3;0.20;20.7;15.0;25.5;7.3;0.0;-7.6
24.03.2022 04:00;43.0;24.8;0.20;18.9;14.1;26.2;6.4;0.0;-7.7
24.03.2022 05:00;39.1;24.3;0.20;16.0;12.0;25.4;6.2;0.0;-7.5
24.03.2022 06:00;19.2;45.1;0.20;15.8;10.9;58.7;5.9;0.0;-7.1
24.03.2022 07:00;10.3;65.6;0.50;14.9;9.9;114.3;6.3;0.0;0.1
24.03.2022 08:00;14.0;71.5;0.50;16.9;9.6;144.4;6.8;0.0;49.2
24.03.2022 09:00;32.8;57.1;0.40;20.7;11.0;103.2;8.7;0.0;199.7
24.03.2022 10:00;46.7;41.5;0.30;21.0;10.7;76.9;9.8;0.0;448.3
24.03.2022 11:00;53.2;39.5;0.30;20.4;10.8;80.5;10.5;0.0;608.1
24.03.2022 12:00;56.6;40.2;0.30;21.9;11.4;72.9;12.2;0.0;688.6
24.03.2022 13:00;69.5;34.8;0.30;21.7;12.3;57.1;13.5;0.0;734.5
24.03.2022 14:00;69.0;42.7;0.30;27.4;15.4;74.9;14.5;0.0;720.0
24.03.2022 15:00;70.9;46.6;0.30;32.5;18.9;70.7;15.6;0.0;647.7
24.03.2022 16:00;74.5;47.2;0.40;36.0;20.8;66.6;16.3;0.0;532.0
24.03.2022 17:00;74.6;47.7;0.40;37.8;22.5;63.1;17.2;0.0;370.6
24.03.2022 18:00;73.0;49.8;0.40;37.3;23.7;59.0;17.1;0.0;193.2
24.03.2022 19:00;59.6;61.9;0.40;35.4;24.4;66.8;16.1;0.0;26.7
24.03.2022 20:00;63.2;48.0;0.30;32.7;19.8;50.7;14.9;0.0;-7.0
24.03.2022 21:00;82.5;33.5;0.30;33.1;19.9;36.0;14.0;0.0;-6.3
24.03.2022 22:00;36.9;68.9;0.50;29.9;20.5;77.2;12.6;0.0;-8.0
24.03.2022 23:00;25.0;72.0;0.50;30.3;20.4;80.6;11.5;0.0;-7.8
25.03.2022 00:00;26.6;59.1;0.40;24.5;17.6;65.4;10.4;0.0;-7.9
25.03.2022 01:00;39.4;38.8;0.30;21.6;15.8;40.7;9.4;0.0;-7.8
25.03.2022 02:00;59.0;25.0;0.20;21.2;15.0;26.5;9.7;0.0;-5.9
25.03.2022 03:00;52.5;19.3;0.20;18.1;14.2;20.0;8.4;0.0;-7.8
25.03.2022 04:00;45.7;22.1;0.20;17.7;13.8;22.9;7.9;0.0;-7.8
25.03.2022 05:00;42.2;21.7;0.20;16.5;12.8;22.7;7.0;0.0;-7.9
25.03.2022 06:00;17.1;50.8;0.30;15.5;11.6;78.0;7.2;0.0;-7.2
25.03.2022 07:00;5.7;69.4;0.40;16.6;11.4;113.3;7.2;0.0;0.5
25.03.2022 08:00;4.6;82.5;0.70;19.8;11.7;191.6;7.9;0.0;50.7
25.03.2022 09:00;25.6;61.4;0.40;23.3;12.4;110.5;9.7;0.0;194.5
25.03.2022 10:00;27.8;60.4;0.40;28.6;15.1;110.4;10.6;0.0;423.7
25.03.2022 11:00;39.5;52.1;0.30;31.1;15.6;89.0;12.1;0.0;591.8
25.03.2022 12:00;54.4;44.5;0.30;27.7;15.1;77.1;13.1;0.0;674.5
25.03.2022 13:00;62.8;40.6;0.40;29.1;18.3;64.9;14.4;0.0;724.6
25.03.2022 14:00;67.1;45.7;0.40;36.0;21.5;70.4;15.9;0.0;715.9
25.03.2022 15:00;71.8;48.3;0.40;43.0;25.7;71.0;16.6;0.0;633.0
25.03.2022 16:00;96.9;32.7;0.30;40.7;24.3;42.6;18.1;0.0;506.3
25.03.2022 17:00;118.9;17.5;0.20;31.9;18.8;19.7;19.0;0.0;355.8
25.03.2022 18:00;118.2;16.0;0.20;29.0;17.0;17.5;18.3;0.0;178.9
25.03.2022 19:00;114.1;17.1;0.20;26.8;17.1;18.1;17.3;0.0;31.8
25.03.2022 20:00;110.4;19.8;0.20;28.1;18.2;21.1;16.1;0.0;-5.4
25.03.2022 21:00;112.0;17.7;0.20;29.8;18.6;18.8;15.3;0.0;-5.0
25.03.2022 22:00;111.8;15.2;0.20;30.5;18.8;15.8;14.7;0.0;-5.0
25.03.2022 23:00;112.2;15.0;0.20;32.8;20.7;16.0;14.3;0.0;-5.0
26.03.2022 00:00;98.7;23.9;0.20;28.3;19.5;27.8;13.5;0.0;-5.8
26.03.2022 01:00;80.1;37.1;0.30;28.5;21.4;41.0;12.3;0.0;-6.3
26.03.2022 02:00;86.7;25.5;0.30;27.8;20.9;28.6;11.1;0.0;-6.7
26.03.2022 03:00;67.1;33.6;0.30;27.3;21.3;35.5;10.3;0.0;-7.3
26.03.2022 04:00;75.2;26.3;0.20;23.2;18.1;28.1;9.7;0.0;-7.2
26.03.2022 05:00;71.7;26.6;0.20;23.2;18.0;27.5;9.2;0.0;-7.0
26.03.2022 06:00;78.2;22.5;0.20;23.0;17.1;25.0;9.2;0.0;-6.1
26.03.2022 07:00;43.6;40.4;0.20;19.9;15.1;43.8;8.0;0.0;0.5
26.03.2022 08:00;30.8;57.4;0.30;20.4;14.9;72.0;8.2;0.0;56.6
26.03.2022 09:00;61.9;36.2;0.30;25.2;18.4;52.3;9.4;0.0;190.4
26.03.2022 10:00;61.5;39.5;0.40;28.2;20.2;58.0;10.7;0.0;436.4
26.03.2022 11:00;70.9;37.2;0.40;30.7;22.1;57.4;12.1;0.0;609.6
26.03.2022 12:00;79.9;36.5;0.30;30.8;22.8;55.2;13.3;0.0;702.0
26.03.2022 13:00;88.7;35.7;0.30;30.8;22.3;53.2;14.5;0.0;751.5
26.03.2022 14:00;97.8;38.0;0.30;33.2;25.3;54.2;15.6;0.0;737.0
26.03.2022 15:00;105.7;35.3;0.30;39.9;30.0;48.2;16.8;0.0;654.0
26.03.2022 16:00;109.0;37.7;0.40;40.1;30.6;48.3;17.6;0.0;536.7
26.03.2022 17:00;109.8;29.5;0.30;33.7;25.0;37.2;18.7;0.0;370.1
26.03.2022 18:00;115.3;19.7;0.20;32.6;23.5;22.2;18.8;0.0;189.6
26.03.2022 19:00;112.5;19.0;0.20;29.6;21.6;20.2;17.7;0.0;32.8
26.03.2022 20:00;102.6;28.0;0.30;30.8;21.7;30.9;16.5;0.0;-6.6
26.03.2022 21:00;90.5;38.0;0.30;35.7;26.0;42.8;15.4;0.0;-6.6
26.03.2022 22:00;62.7;52.3;0.40;34.9;27.0;54.6;13.9;0.0;-7.3
26.03.2022 23:00;59.5;54.0;0.40;33.0;26.4;58.3;13.3;0.0;-7.4
27.03.2022 00:00;49.1;62.4;0.40;30.3;25.1;67.9;12.5;0.0;-8.1
27.03.2022 01:00;61.6;48.0;0.30;29.8;23.0;51.4;12.1;0.0;-7.7
27.03.2022 02:00;59.3;42.0;0.30;27.2;20.8;44.7;10.9;0.0;-7.9
27.03.2022 03:00;74.9;31.0;0.20;28.5;21.6;32.8;10.6;0.0;-7.1
27.03.2022 04:00;60.5;37.9;0.30;27.1;21.0;41.5;9.9;0.0;-7.2
27.03.2022 05:00;58.8;41.6;0.30;28.5;21.6;46.4;9.5;0.0;-7.0
27.03.2022 06:00;53.9;39.0;0.30;27.6;22.0;43.0;8.7;0.0;-7.5
27.03.2022 07:00;54.3;32.7;0.30;24.7;20.2;35.0;8.0;0.0;1.5
27.03.2022 08:00;76.6;24.9;0.30;25.5;19.3;27.7;9.1;0.0;64.3
27.03.2022 09:00;74.6;31.3;0.30;28.7;20.9;43.1;10.3;0.0;205.1
27.03.2022 10:00;81.6;23.0;0.30;25.3;18.7;32.1;11.1;0.0;433.8
27.03.2022 11:00;83.6;27.7;0.30;24.7;17.4;41.1;12.4;0.0;610.7
27.03.2022 12:00;96.6;23.3;0.30;26.0;17.9;33.6;13.2;0.0;706.2
27.03.2022 13:00;100.6;25.0;0.30;27.8;19.9;34.2;14.7;0.0;730.8
27.03.2022 14:00;103.8;27.1;0.30;28.9;21.3;37.2;15.8;0.0;716.4
27.03.2022 15:00;109.4;25.9;0.30;35.3;26.4;32.2;16.8;0.0;634.6
27.03.2022 16:00;108.8;34.2;0.30;30.6;22.7;43.5;17.0;0.0;374.5
27.03.2022 17:00;105.9;35.0;0.30;27.3;19.6;40.2;16.8;0.0;166.4
27.03.2022 18:00;102.0;32.7;0.30;24.7;17.8;35.5;16.8;0.0;80.1
27.03.2022 19:00;66.3;54.9;0.40;23.2;18.2;58.2;16.1;0.0;27.2
27.03.2022 20:00;57.5;59.5;0.40;20.9;15.4;65.4;14.7;0.0;-7.6
27.03.2022 21:00;34.4;66.4;0.40;18.0;13.7;72.9;13.6;0.0;-7.6
27.03.2022 22:00;36.5;55.8;0.40;16.9;13.2;60.0;12.0;0.0;-8.0
27.03.2022 23:00;38.8;56.0;0.40;17.2;13.6;60.5;11.5;0.0;-7.8
28.03.2022 00:00;53.2;34.6;0.30;16.2;13.0;35.8;10.7;0.0;-7.8
28.03.2022 01:00;55.1;27.2;0.20;15.6;12.2;28.0;9.5;0.0;-8.0
28.03.2022 02:00;61.0;21.1;0.20;16.4;13.1;21.9;9.3;0.0;-8.0
28.03.2022 03:00;58.5;20.0;0.20;17.6;13.2;20.8;9.1;0.0;-7.9
28.03.2022 04:00;57.0;22.7;0.20;15.5;12.1;23.5;8.8;0.0;-7.9
28.03.2022 05:00;27.4;53.0;0.20;16.1;12.0;69.0;8.1;0.0;-7.7
28.03.2022 06:00;11.0;75.0;0.50;18.9;13.3;119.1;8.1;0.0;-7.0
28.03.2022 07:00;3.5;92.3;0.70;22.3;14.8;194.9;8.1;0.0;3.5
28.03.2022 08:00;31.4;63.0;0.50;26.4;15.3;101.4;8.8;0.0;70.9
28.03.2022 09:00;57.0;38.8;0.30;25.5;15.1;61.0;9.7;0.0;217.3
28.03.2022 10:00;63.9;36.0;0.30;28.1;15.5;55.8;10.8;0.0;433.6
28.03.2022 11:00;69.7;35.1;0.30;27.2;15.7;56.6;12.2;0.0;598.1
28.03.2022 12:00;76.7;32.8;0.30;27.8;16.0;51.6;14.1;0.0;685.9
28.03.2022 13:00;83.5;36.4;0.30;26.8;15.8;52.4;15.5;0.0;737.9
28.03.2022 14:00;91.3;37.5;0.30;25.7;15.0;54.0;16.7;0.0;728.6
28.03.2022 15:00;95.8;43.3;0.30;22.9;14.3;59.8;17.8;0.0;649.9
28.03.2022 16:00;101.7;39.8;0.30;21.8;14.9;54.6;18.5;0.0;514.6
28.03.2022 17:00;103.1;37.6;0.30;19.1;13.4;48.2;18.8;0.0;341.3
28.03.2022 18:00;103.5;34.1;0.30;16.8;11.3;42.7;18.2;0.0;136.0
28.03.2022 19:00;100.3;34.1;0.30;17.6;12.2;38.0;17.3;0.0;23.6
28.03.2022 20:00;45.9;71.3;0.50;18.7;13.2;81.3;15.8;0.0;-8.3
28.03.2022 21:00;36.2;68.5;0.50;21.9;15.1;77.6;14.2;0.0;-7.6
28.03.2022 22:00;30.2;63.2;0.50;18.5;13.7;68.1;13.0;0.0;-7.9
28.03.2022 23:00;46.9;43.1;0.30;17.3;13.0;45.4;11.7;0.0;-8.0
29.03.2022 00:00;48.8;40.9;0.30;17.1;12.7;43.4;11.7;0.0;-6.8
29.03.2022 01:00;62.9;25.1;0.20;15.3;12.2;26.4;11.6;0.0;-6.8
29.03.2022 02:00;75.1;19.4;0.20;16.3;12.3;20.4;12.0;0.0;-6.1
29.03.2022 03:00;82.1;14.4;0.20;16.1;11.8;14.9;11.7;0.0;-6.2
29.03.2022 04:00;77.6;15.2;0.20;14.8;11.4;16.0;11.6;0.0;-6.4
29.03.2022 05:00;38.2;53.3;0.30;15.8;11.7;71.9;10.8;0.0;-7.0
29.03.2022 06:00;30.1;62.9;0.40;17.8;12.3;76.1;10.7;0.0;-6.3
29.03.2022 07:00;7.8;86.5;0.50;24.1;13.7;134.8;10.3;0.0;4.0
29.03.2022 08:00;14.9;89.1;0.50;26.7;14.0;144.9;10.7;0.0;78.1
29.03.2022 09:00;45.3;49.3;0.30;26.1;13.9;70.8;11.3;0.0;164.4
29.03.2022 10:00;53.9;41.3;0.30;26.6;14.2;64.8;11.6;0.0;250.3
29.03.2022 11:00;57.9;43.8;0.30;26.3;14.7;70.4;12.7;0.0;433.3
29.03.2022 12:00;78.0;33.3;0.30;27.5;15.9;47.3;13.6;0.0;405.5
29.03.2022 13:00;83.4;43.2;0.30;27.5;16.6;63.7;14.1;0.0;335.4
29.03.2022 14:00;85.7;45.5;0.30;31.7;17.7;64.4;14.9;0.0;419.3
29.03.2022 15:00;87.9;40.8;0.30;46.1;18.6;54.0;16.6;0.0;396.2
29.03.2022 16:00;89.2;39.2;0.30;47.4;17.9;55.1;16.5;0.0;310.7
29.03.2022 17:00;87.4;41.0;0.30;45.3;17.4;53.4;16.5;0.0;207.4
29.03.2022 18:00;84.0;42.5;0.40;45.7;18.7;50.8;16.3;0.0;70.7
29.03.2022 19:00;84.1;41.8;0.40;52.7;20.8;49.3;15.6;0.0;13.3
29.03.2022 20:00;85.0;41.1;0.40;48.2;19.9;50.8;15.2;0.0;-5.8
29.03.2022 21:00;82.8;35.3;0.30;69.4;25.4;43.3;15.1;0.0;-5.2
